label_tec,sentence
T1204,BLINDINGCAN has lured victims into executing malicious macros embedded within Microsoft Office documents.
T1204,KGH_SPY has been spread through Word documents containing malicious macros.
T1204,"Astaroth has used malicious files including VBS, LNK, and HTML for execution."
T1204,"Javali has achieved execution through victims opening malicious attachments, including MSI files with embedded VBScript."
T1204,Grandoreiro has infected victims via malicious attachments.
T1204,NETWIRE has been executed through luring victims into opening malicious documents.
T1204,The GuLoader executable has been retrieved via embedded macros in malicious Word documents.
T1204,Bad Rabbit has been executed through user installation of an executable disguised as a flash installer.
T1204,AppleJeus has required user execution of a malicious MSI installer.
T1204,Kerrdown has gained execution through victims opening malicious files.
T1204,Ramsay has been executed through malicious e-mail attachments.
T1204,AppleSeed can achieve execution through users running malicious file attachments distributed via email.
T1204,EnvyScout has been executed through malicious files attached to e-mails.
T1204,BoomBox has gained execution through user interaction with a malicious file.
T1204,NativeZone can display an RTF document to the user  to enable execution of  Cobalt Strike stage shellcode.
T1204,Dridex has relied upon users clicking on a malicious attachment delivered through spearphishing.
T1204,QakBot has gained execution through users opening malicious attachments.
T1204,BADFLICK has relied upon users clicking on a malicious attachment delivered through spearphishing.
T1204,Chaes requires the user to click on the malicious Word document to execute the next part of the attack.
T1204,Bandook has used lure documents to convince the user to enable macros.
T1204,Octopus has relied upon users clicking on a malicious attachment delivered through spearphishing.
T1204,Taidoor has relied upon a victim to click on a malicious email attachment.
T1204,JSS Loader has been executed through malicious attachments contained in spearphishing emails.
T1204,Dragonfly 2.0 has used various forms of spearphishing in attempts to get users to open attachments.
T1204,APT19 attempted to get users to launch malicious attachments delivered via spearphishing emails.
T1204,BRONZE BUTLER has attempted to get users to launch malicious Microsoft Word attachments delivered via spearphishing emails.
T1204,APT37 has sent spearphishing attachments attempting to get a user to open them.
T1204,"Dark Caracal makes their malware look like Flash Player, Office, or PDF documents in order to entice a user to click on it."
T1204,APT28 attempted to get users to click on Microsoft Office attachments containing malicious macro scripts.
T1204,Cobalt Group has sent emails containing malicious attachments that require users to execute a file or macro to infect the victim machine.
T1204,"APT29 has used various forms of spearphishing attempting to get a user to open attachments, including, but not limited to, malicious Microsoft Word documents, .pdf, and .lnk files."
T1204,FIN8 has used malicious e-mail attachments to lure victims into executing malware.
T1204,"menuPass has attempted to get victims to open malicious files such as Windows Shortcuts  and/or Microsoft Office documents, sent via email as part of spearphishing campaigns."
T1204,FIN7 lured victims to double-click on images in the attachments they sent which would then execute the hidden LNK file.
T1204,FIN4 has lured victims to launch malicious attachments delivered via spearphishing emails .
T1204,DarkHydrus has sent malware that required users to hit the enable button in Microsoft Excel to allow an .iqy file to be downloaded.
T1204,Darkhotel has sent spearphishing emails in an attempt to lure users into clicking on a malicious attachments.
T1204,Elderwood has leveraged multiple types of spearphishing in order to attempt to get a user to open attachments.
T1204,Gorgon Group attempted to get users to launch malicious Microsoft Office attachments delivered via spearphishing emails.
T1204,TA459 has attempted to get victims to open malicious Microsoft Word attachment sent via spearphishing.
T1204,"OilRig has delivered macro-enabled documents that required targets to click the ""enable content"" button to execute the payload on the system."
T1204,Patchwork embedded a malicious macro in a Word document and lured the victim to click on an icon to execute the malware.
T1204,Leviathan has sent spearphishing attachments attempting to get a user to click.
T1204,MuddyWater has attempted to get users to enable macros and launch malicious Microsoft Word documents delivered via spearphishing emails.
T1204,Gallmaker sent victims a lure document with a warning that asked victims to “enable content” for execution.
T1204,Lazarus Group has attempted to get users to launch a malicious Microsoft Word attachment delivered via a spearphishing email.
T1204,APT32 has attempted to lure users to execute a malicious dropper delivered via a spearphishing attachment.
T1204,Rancor attempted to get users to click on an embedded macro within a Microsoft Office Excel document to launch their malware.
T1204,PLATINUM has attempted to get users to open malicious files by sending spearphishing emails with attachments to victims.
T1204,APT39 has sent spearphishing emails in an attempt to lure users to click on a malicious attachment.
T1204,The White Company has used phishing lure documents that trick users into opening them and infecting their computers.
T1204,Silence attempts to get users to launch malicious attachments delivered via spearphishing emails.
T1204,TA505 has used lures to get users to enable content in malicious attachments and execute malicious files contained in archives.
T1204,"For example, TA505 makes their malware look like legitimate Microsoft Word documents, .pdf and/or .lnk files."
T1204,APT12 has attempted to get victims to open malicious Microsoft Word and PDF attachment sent via spearphishing.
T1204,admin@338 has attempted to get victims to launch malicious Microsoft Word attachments delivered via spearphishing emails.
T1204,Machete has relied on users opening malicious attachments delivered through spearphishing to execute malware.
T1204,APT-C-36 has prompted victims to accept macros in order to execute the subsequent payload.
T1204,BlackTech has used e-mails with malicious documents to lure victims into installing malware.
T1204,Inception lured victims into clicking malicious files for machine reconnaissance and to execute malware.
T1204,RTM has attempted to lure victims into opening e-mail attachments to execute malicious code.
T1204,"Frankenstein has used trojanized Microsoft Word documents sent via email, which prompted the victim to enable macros."
T1204,Mofang's malicious spearphishing attachments required a user to open the file after receiving.
T1204,"Wizard Spider has lured victims to execute malware with spearphishing attachments containing macros to download either Emotet, Bokbot, TrickBot, or Bazar."
T1204,Molerats has sent malicious files via email that tricked users into clicking Enable Content to run an embedded macro and to download malicious archives.
T1204,Sharpshooter has sent malicious DOC and PDF files to targets so that they can be opened by a user.
T1204,Gamaredon Group has attempted to get users to click on Office attachments with malicious macros embedded.
T1204,Tropic Trooper has lured victims into executing malware via malicious e-mail attachments.
T1204,Whitefly has used malicious .exe or .dll files disguised as documents or images.
T1204,Naikon has convinced victims to open malicious attachments to execute malware.
T1204,Sandworm Team has tricked unwitting recipients into clicking on spearphishing attachments and enabling malicious macros embedded within files.
T1204,APT33 has used malicious e-mail attachments to lure victims into executing malware.
T1204,Windshift has used e-mail attachments to lure victims into executing malicious code.
T1204,APT30 has relied on users to execute malicious file attachments delivered via spearphishing emails.
T1204,"PROMETHIUM has attempted to get users to execute compromised installation files for legitimate software including compression applications, security software, browsers, file recovery applications, and other tools and utilities."
T1204,FIN6 has used malicious documents to lure victims into allowing execution of PowerShell scripts.
T1204,Kimsuky has used attempted to lure victims into opening malicious e-mail attachments.
T1204,Sidewinder has lured targets to click on malicious files to gain execution in the target environment.
T1204,Higaisa used malicious e-mail attachments to lure victims into executing LNK files.
T1204,TA551 has prompted users to enable macros within spearphishing attachments to install malware.
T1204,Mustang Panda has sent malicious files requiring direct victim interaction to execute.
T1204,Ajax Security Team has lured victims into executing malicious files.
T1204,Magic Hound has attempted to lure victims into opening malicious email attachments.
T1204,Tonto Team has relied on user interaction to open their spearphishing attachments.
T1204,Transparent Tribe has used weaponized documents in e-mail to compromise targeted systems.
T1204,IndigoZebra sent spearphishing emails containing malicious attachments that urged recipients to review modifications in the file which would trigger the attack.
T1204,Ferocious Kitten has attempted to convince victims to enable malicious content within a spearphishing email by including an odd decoy message.
T1204,Andariel has attempted to lure victims into enabling malicious macros within email attachments.
T1204,APT38  has attempted to lure victims into enabling malicious macros within email attachments.
T1204,Indrik Spider has attempted to get users to click on a malicious zipped file.
T1204,Nomadic Octopus as attempted to lure victims into clicking on malicious attachments within spearphishing emails.
T1204,Magic Hound has lured victims into executing malicious files.
T1204,Adversaries may rely on a user running a malicious image to facilitate execution.
T1204,"Amazon Web Services  Amazon Machine Images , Google Cloud Platform  Images, and Azure Images as well as popular container runtimes such as Docker can be backdoored."
T1204,"Backdoored images may be uploaded to a public repository via Upload Malware, and users may then download and deploy an instance or container from the image without realizing the image is malicious, thus bypassing techniques that specifically achieve Initial Access."
T1204,"This can lead to the execution of malicious code, such as code that executes cryptocurrency mining, in the instance or container."
T1204,Adversaries may also name images a certain way to increase the chance of users mistakenly deploying an instance or container from the image .
T1204,TeamTNT relies on users to download and execute malicious Docker images.
T1204,An adversary may rely upon a user clicking a malicious link in order to gain execution.
T1204,Users may be subjected to social engineering to get them to click on a link that will lead to code execution.
T1204,This user action will typically be observed as follow-on behavior from Spearphishing Link.
T1204,Clicking on a link may also lead to other execution techniques such as exploitation of a browser or application vulnerability via Exploitation for Client Execution.
T1204,Links may also lead users to download files that require execution via Malicious File.
T1204,Emotet has relied upon users clicking on a malicious link delivered through spearphishing.
T1204,PLEAD has been executed via malicious links in e-mails.
T1204,"TSCookie has been executed via malicious links embedded in e-mails spoofing the Ministries of Education, Culture, Sports, Science and Technology of Japan."
T1204,Pony has attempted to lure targets into clicking links in spoofed emails from legitimate banks.
T1204,BackConfig has compromised victims via links to URLs hosting malicious content.
T1204,Hancitor has relied upon users clicking on a malicious link delivered through phishing.
T1204,Javali has achieved execution through victims clicking links to malicious websites.
T1204,Melcoz has gained execution through victims opening malicious links.
T1204,Grandoreiro has used malicious links to gain execution on victim machines.
T1204,Bazar can gain execution after a user clicks on a malicious link to decoy landing pages hosted on Google Docs.
T1204,NETWIRE has been executed through convincing victims into clicking malicious links.
T1204,Kerrdown has gained execution through victims opening malicious links.
T1204,GuLoader has relied upon users clicking on links to malicious documents.
T1204,AppleJeus's spearphishing links required user interaction to navigate to the malicious website.
T1204,SMOKEDHAM has relied upon users clicking on a malicious link delivered through phishing.
T1204,QakBot has gained execution through users opening malicious links.
T1204,ObliqueRAT has gained execution on targeted systems through luring users to click on links to malicious URLs.
T1204,SpicyOmelette has been executed through malicious links within spearphishing emails.
T1204,APT33 has lured users to click links to malicious HTML applications delivered via spearphishing emails.
T1204,Turla has used spearphishing via a link to get users to download and run their malware.
T1204,Night Dragon enticed users to click on links in spearphishing emails to download malware.
T1204,APT39 has sent spearphishing emails in an attempt to lure users to click on a malicious link.
T1204,Cobalt Group has sent emails containing malicious links that require users to execute a file or macro to infect the victim machine.
T1204,Dragonfly 2.0 has used various forms of spearphishing in attempts to get users to open links.
T1204,Elderwood has leveraged multiple types of spearphishing in order to attempt to get a user to open links.
T1204,FIN4 has lured victims to click malicious links delivered via spearphishing emails .
T1204,FIN8 has used emails with malicious links to lure victims into installing malware.
T1204,Leviathan has sent spearphishing email links attempting to get a user to click.
T1204,Machete has has relied on users opening malicious links delivered through spearphishing to execute malware.
T1204,OilRig has delivered malicious links to achieve execution on the target system.
T1204,TA505 has used lures to get users to click links in emails and attachments.
T1204,BlackTech has used e-mails with malicious links to lure victims into installing malware.
T1204,Mofang's spearphishing emails required a user to click the link to connect to a compromised website.
T1204,Molerats has sent malicious links via email trick users into opening a RAR archive and running an executable.
T1204,APT32 has lured targets to download a Cobalt Strike beacon by including a malicious link within spearphishing emails.
T1204,Windshift has used links embedded in e-mails to lure victims into executing malicious code.
T1204,"Patchwork has used spearphishing with links to try to get users to click, download and open malicious files."
T1204,Wizard Spider has lured victims into clicking a malicious link delivered through spearphishing.
T1204,Sandworm Team has tricked unwitting recipients into clicking on malicious hyperlinks within emails crafted to resemble trustworthy senders.
T1204,Evilnum has sent spearphishing emails designed to trick the recipient into opening malicious shortcut links which downloads a .LNK file.
T1204,MuddyWater has distributed URLs in phishing e-mails that link to lure documents.
T1204,ZIRCONIUM has used malicious links in e-mails to lure victims into downloading malware.
T1204,Sidewinder has lured targets to click on malicious links to gain execution in the target environment.
T1204,Mustang Panda has sent malicious links directing victims to a Google Drive folder.
T1204,APT29 has used various forms of spearphishing attempting to get a user to click on a malicous link.
T1204,APT28 has tricked unwitting recipients into clicking on malicious hyperlinks within emails crafted to resemble trustworthy senders.
T1204,Magic Hound has attempted to lure victims into opening malicious links embedded in emails.
T1204,APT3 has lured victims into clicking malicious links delivered through spearphishing.
T1204,Transparent Tribe has directed users to open URLs hosting malicious content.
T1204,FIN7 has used malicious links to lure victims into downloading malware.
T1587,Adversaries may develop malware and malware components that can be used during targeting.
T1587,"Building malicious software can include the development of payloads, droppers, post-compromise tools, backdoors , packers, C2 protocols, and the creation of infected removable media."
T1587,"Adversaries may develop malware to support their operations, creating a means for maintaining control of remote machines, evading defenses, and executing post-compromise behaviors."
T1587,"As with legitimate development efforts, different skill sets may be required for developing malware."
T1587,"Use of a contractor may be considered an extension of that adversary's malware development capabilities, provided the adversary plays a role in shaping requirements and maintains a degree of exclusivity to the malware."
T1587,"Some aspects of malware development, such as C2 protocol development, may require adversaries to obtain additional infrastructure."
T1587,"For example, malware developed that will communicate with Twitter for C2, may require use of Web Services."
T1587,"Cleaver has created customized tools and payloads for functions including ARP poisoning, encryption, credential dumping, ASP.NET shells, web backdoors, process enumeration, WMI querying, HTTP and SMB communications, network interface sniffing, and keystroke logging."
T1587,Night Dragon used privately developed and customized remote access tools.
T1587,"FIN7 has developed malware for use in operations, including the creation of infected removable media."
T1587,Turla has developed its own unique malware for use in operations.
T1587,"Sandworm Team has developed malware for its operations, including malicious mobile applications and destructive malware such as NotPetya and Olympic Destroyer."
T1587,"UNC2452 developed SUNSPOT, SUNBURST, TEARDROP, and Raindrop; SUNSPOT and SUNBURST were tailored to be incorporated into SolarWind's Orion software library."
T1587,Lazarus Group has developed several custom malware for use in operations.
T1587,APT29 has leveraged numerous pieces of malware that appear to be unique to APT29 and were likely developed for or by the group.
T1587,TeamTNT has developed custom malware such as Hildegard.
T1588,"Adversaries may buy, steal, or download malware that can be used during targeting."
T1588,"Malicious software can include payloads, droppers, post-compromise tools, backdoors, packers, and C2 protocols."
T1588,"Adversaries may acquire malware to support their operations, obtaining a means for maintaining control of remote machines, evading defenses, and executing post-compromise behaviors."
T1588,"In addition to downloading free malware from the internet, adversaries may purchase these capabilities from third-party entities."
T1588,"Third-party entities can include technology companies that specialize in malware development, criminal marketplaces , or from individuals."
T1588,"In addition to purchasing malware, adversaries may steal and repurpose malware from third-party entities ."
T1588,APT1 used publicly available malware for privilege escalation.
T1588,"Turla has used malware obtained after compromising other threat actors, such as OilRig."
T1588,"BackdoorDiplomacy has obtained and used leaked malware, including DoublePulsar, EternalBlue, EternalRocks, and EternalSynergy, in its operations."
T1588,Andariel has used a variety of publicly-available remote access Trojans  for its operations.
T1553,Adversaries may abuse specific file formats to subvert Mark-of-the-Web  controls.
T1553,"In Windows, when files are downloaded from the Internet, they are tagged with a hidden NTFS Alternate Data Stream  named Zone.Identifier with a specific value known as the MOTW."
T1553,Files that are tagged with MOTW are protected and cannot perform certain actions.
T1553,"For example, starting in MS Office 10, if a MS Office file has the MOTW, it will open in Protected View."
T1553,Executables tagged with the MOTW will be processed by Windows Defender SmartScreen that compares files with an allowlist of well-known executables.
T1553,"If the file in not known/trusted, SmartScreen will prevent the execution and warn the user not to run it."
T1553,Adversaries may abuse container files such as compressed/archive  and/or disk image  file formats to deliver malicious payloads that may not be tagged with MOTW.
T1553,Container files downloaded from the Internet will be marked with MOTW but the files within may not inherit the MOTW after the container files are extracted and/or mounted.
T1553,MOTW is a NTFS feature and many container files do not support NTFS alternative data streams.
T1553,"After a container file is extracted and/or mounted, the files contained within them may be treated as local files on disk and run without protections."
T1553,TA505 has used .iso files to deploy malicious .lnk files.
T1036,Adversaries may attempt to manipulate the name of a task or service to make it appear legitimate or benign.
T1036,Tasks/services executed by the Task Scheduler or systemd will typically be given a name and/or description.
T1036,Windows services will have a service name as well as a display name.
T1036,Many benign tasks and services exist that have commonly associated names.
T1036,Adversaries may give tasks or services names that are similar or identical to those of legitimate ones.
T1036,"Tasks or services contain other fields, such as a description, that adversaries may attempt to make appear legitimate."
T1036,"Kwampirs establishes persistence by adding a new service with the display name ""WMI Performance Adapter Extension"" in an attempt to masquerade as a legitimate WMI service."
T1036,"Shamoon creates a new service named “ntssrv” that attempts to appear legitimate; the service's display name is “Microsoft Network Realtime Inspection Service” and its description is “Helps guard against time change attempts targeting known and newly discovered vulnerabilities in network time protocols.” Newer versions create the ""MaintenaceSrv"" service, which misspells the word ""maintenance."""
T1036,"Nidiran can create a new service named msamger , which mimics the legitimate Microsoft database by the same name."
T1036,Catchamas adds a new service named NetAdapter in an apparent attempt to masquerade as a legitimate service.
T1036,"New services created by RawPOS are made to appear like legitimate Windows services, with names such as ""Windows Management Help Service"", ""Microsoft Support"", and ""Windows Advanced Task Manager""."
T1036,"To establish persistence, Truvasys adds a Registry Run key with a value ""TaskMgr"" in an attempt to masquerade as the legitimate Windows Task Manager."
T1036,"POWERSTATS has created a scheduled task named ""MicrosoftEdge"" to establish persistence."
T1036,"In one instance, menuPass added PlugX as a service with a display name of ""Corel Writing Tools Utility."""
T1036,"Some Volgmer variants add new services with display names generated by a list of hard-coded strings such as Application, Background, Security, and Windows, presumably as a way to masquerade as a legitimate service."
T1036,The Exaramel for Windows dropper creates and starts a Windows service named wsmprovav with the description “Windows Check AV” in an apparent attempt to masquerade as a legitimate service.
T1036,"Seasalt has masqueraded as a service called ""SaSaut"" with a display name of ""System Authorization Service"" in an apparent attempt to masquerade as a legitimate service."
T1036,Fysbis has masqueraded as the rsyncd and dbus-inotifier services.
T1036,InnaputRAT variants have attempted to appear legitimate by adding a new service named OfficeUpdateService.
T1036,"Machete renamed task names to masquerade as legitimate Google Chrome, Java, Dropbox, Adobe Reader and Python tasks."
T1036,"Attor's dispatcher disguises itself as a legitimate task , the task name and description appear legitimate."
T1036,Okrum can establish persistence by adding a new service NtmsSvc with the display name Removable Storage to masquerade as a legitimate Removable Storage Manager.
T1036,ShimRat can impersonate Windows services and antivirus products to avoid detection on compromised systems.
T1036,"build_downer has added itself to the Registry Run key as ""NVIDIA"" to appear legitimate."
T1036,"RTM has named the scheduled task it creates ""Windows Update""."
T1036,ComRAT has used a task name associated with Windows SQM Consolidator.
T1036,StrongPity has named services to appear legitimate.
T1036,InvisiMole has attempted to disguise itself by registering under a seemingly legitimate service name.
T1036,RDAT has used Windows Video Service as a name for malicious services.
T1036,"Maze operators have created scheduled tasks masquerading as ""Windows Update Security"", ""Windows Update Security Patches"", and ""Google Chrome Security Update"" designed to launch the ransomware."
T1036,"SLOTHFULMEDIA has named a service it establishes on victim machines as ""TaskFrame"" to hide its malicious purpose."
T1036,Bazar can create a task named to appear benign.
T1036,OSX_OCEANLOTUS.D has disguised its app bundle by adding special characters to the filename and using the icon for legitimate Word documents.
T1036,Crutch has established persistence with a scheduled task impersonating the Outlook item finder.
T1036,Egregor has masqueraded the svchost.exe process to exfiltrate data.
T1036,KillDisk registers as a service under the Plug-And-Play Support name.
T1036,GoldMax has impersonated systems management software to avoid detection.
T1036,Hildegard has disguised itself as a known Linux process.
T1036,"RainyDay has named services and scheduled tasks to appear benign including ""ChromeCheck"" and ""googleupdate."""
T1036,"Nebulae has created a service named ""Windows Update Agent1"" to appear legitimate."
T1036,Turian can disguise as a legitimate service to blend into normal operations.
T1036,FIN7 has created a scheduled task named “AdobeFlashSync” to establish persistence.
T1036,"FIN6 has renamed the ""psexec"" service name to ""mstdc"" to masquerade as a legitimate Windows service."
T1036,"APT32 has used hidden or non-printing characters to help masquerade service names, such as appending a Unicode no-break space character to a legitimate service name."
T1036,"APT32 has also impersonated the legitimate Flash installer file name ""install_flashplayer.exe""."
T1036,Carbanak has copied legitimate service names to use for malicious services.
T1036,APT-C-36 has disguised its scheduled tasks as those used by Google.
T1036,"Wizard Spider has used scheduled tasks to install TrickBot, using task names to appear legitimate such as WinDotNet, GoogleTask, or Sysnetsf."
T1036,It has also used common document file names for other malware binaries.
T1036,PROMETHIUM has named services to appear legitimate.
T1036,Kimsuky has disguised services to appear as benign software or related to operating system functions.
T1036,Fox Kitten has named the task for a reverse proxy lpupdate to appear legitimate.
T1036,UNC2452 named tasks \Microsoft\Windows\SoftwareProtectionPlatform\EventCacheManager in order to appear legitimate.
T1036,Higaisa named a shellcode loader binary svchast.exe to spoof the legitimate svchost.exe.
T1036,APT29 named tasks \Microsoft\Windows\SoftwareProtectionPlatform\EventCacheManager in order to appear legitimate.
T1036,ZIRCONIUM has created a run key named Dropbox Update Setup to mask a persistence mechanism for a malicious binary.
T1036,Naikon renamed a malicious service taskmgr to appear to be a legitimate version of Task Manager.
T1036,APT41 has created services to appear as benign system tools.
T1036,BackdoorDiplomacy has disguised their backdoor droppers with naming conventions designed to blend into normal operations.
T1036,"A Lazarus Group custom backdoor implant included a custom PE loader named ""Security Package"" that was added into the lsass.exe process via registry key."
T1036,Adversaries may attempt to manipulate features of their artifacts to make them appear legitimate or benign to users and/or security tools.
T1036,"Masquerading occurs when the name or location of an object, legitimate or malicious, is manipulated or abused for the sake of evading defenses and observation."
T1036,"This may include manipulating file metadata, tricking users into misidentifying the file type, and giving legitimate task or service names."
T1036,Renaming abusable system utilities to evade security monitoring is also a form of Masquerading.
T1036,NotPetya drops PsExec with the filename dllhost.dat.
T1036,Ramsay has masqueraded as a JPG image file.
T1036,RTM has been delivered as archived Windows executable files masquerading as PDF documents.
T1036,WindTail has used icons mimicking MS Office files to mask payloads.
T1036,The Dacls Mach-O binary has been disguised as a .nib file.
T1036,FatDuke has attempted to mimic a compromised user's traffic by using the same user agent as the installed browser.
T1036,The TrickBot downloader has used an icon to appear as a Microsoft Word document.
T1036,TRITON attempts to write a dummy program into memory if it fails to reset the Triconex controller.
T1036,Raindrop was built to include a modified version of 7-Zip source code  and Far Manager source code.
T1036,Ryuk can create .dll files that actually contain a Rich Text File format document.
T1036,SombRAT can use a legitimate process name to hide itself.
T1036,AppleSeed can disguise JavaScript files as PDFs.
T1036,EnvyScout has used folder icons for malicious files to lure victims into opening them.
T1036,BoomBox has the ability to mask malicious data strings as PDF files.
T1036,XCSSET builds a malicious application bundle to resemble Safari through using the Safari icon and Info.plist.
T1036,"NativeZone has, upon execution, displayed a message box that appears to be related to a Ukrainian electronic document management system."
T1036,The QakBot payload has been disguised as a PNG file.
T1036,yty contains several references to football  in a likely attempt to disguise its traffic.
T1036,Dragonfly 2.0 created accounts disguised as legitimate backup and service accounts as well as an email administration account.
T1036,PLATINUM has renamed rar.exe to avoid detection.
T1036,menuPass has used esentutl to change file extensions to their true type that were masquerading as .txt files.
T1036,BRONZE BUTLER has masked executables with document file icons including Word and Adobe PDF.
T1036,APT32 has disguised a Cobalt Strike beacon as a Flash Installer.
T1036,Windshift has used icons mimicking MS Office files to mask malicious executables.
T1036,"Windshift has also attempted to hide executables by changing the file extension to "".scr"" to mimic Windows screensavers."
T1036,UNC2452 set the hostnames of its C2 infrastructure to match legitimate hostnames in the victim environment.
T1036,They also primarily used IP addresses originating from the same country as the victim for their VPN infrastructure.
T1036,TA551 has masked malware DLLs as dat and jpg files.
T1036,ZIRCONIUM has spoofed legitimate applications in phishing lures and changed file extensions to conceal  installation of malware.
T1036,APT29 has set the hostnames of its C2 infrastructure to match legitimate hostnames in the victim environment.
T1036,They have also used IP addresses originating from the same country as the victim for their VPN infrastructure.
T1036,OilRig has used .doc file extensions to mask malicious executables.
T1036,Nomadic Octopus attempted to make Octopus appear as a  Telegram Messenger with a Russian interface.
T1036,APT28 has renamed the WinRAR utility to avoid detection.
T1036,Accounts created by Dragonfly masqueraded as legitimate service accounts.
T1036,Adversaries may match or approximate the name or location of legitimate files or resources when naming/placing them.
T1036,This is done for the sake of evading defenses and observation.
T1036,"This may be done by placing an executable in a commonly trusted directory  or giving it the name of a legitimate, trusted program ."
T1036,"In containerized environments, this may also be done by creating a resource in a namespace that matches the naming convention of a container pod or cluster."
T1036,"Alternatively, a file or container image name given may be a close approximation to legitimate programs/images or something innocuous."
T1036,Adversaries may also use the same icon of the file they are trying to mimic.
T1036,"To establish persistence, SslMM identifies the Start Menu Startup directory and drops a link to its own executable disguised as an “Office Start,” “Yahoo Talk,” “MSN Gaming Z0ne,” or “MSN Talk” shortcut."
T1036,Calisto's installation file is an unsigned DMG image under the guise of Intego’s security solution for mac.
T1036,"If installing itself as a service fails, Elise instead writes itself as a file named svchost.exe saved in %APPDATA%\Microsoft\Network."
T1036,HTTPBrowser's installer contains a malicious file named navlu.dll to decrypt and run the RAT.
T1036,navlu.dll is also the name of a legitimate Symantec DLL.
T1036,ChChes copies itself to an .exe file with a filename that is likely intended to imitate Norton Antivirus but has several letters reversed .
T1036,"A Winnti for Windows implant file was named ASPNET_FILTER.DLL, mimicking the legitimate ASP.NET ISAPI filter DLL with the same name."
T1036,USBStealer mimics a legitimate Russian program called USB Disk Security.
T1036,Felismus has masqueraded as legitimate Adobe Content Management System files.
T1036,"InvisiMole has disguised its droppers as legitimate software or documents, matching their original names and locations, and saved its files as mpr.dll in the Windows folder."
T1036,"The Remsec loader implements itself with the name Security Support Provider, a legitimate Windows function."
T1036,"Various Remsec .exe files mimic legitimate file names used by Microsoft, Symantec, Kaspersky, Hewlett-Packard, and VMWare."
T1036,Remsec also disguised malicious modules using similar filenames as custom network encryption software on victims.
T1036,"S-Type may save itself as a file named msdtc.exe, which is also the name of the legitimate Microsoft Distributed Transaction Coordinator service binary."
T1036,"OwaAuth uses the filename owaauth.dll, which is a legitimate file that normally resides in %ProgramFiles%\Microsoft\Exchange Server\ClientAccess\Owa\Auth\; the malicious file by the same name is saved in %ProgramFiles%\Microsoft\Exchange Server\ClientAccess\Owa\bin\."
T1036,PUNCHBUGGY mimics filenames from %SYSTEM%\System32 to hide DLLs in %WINDIR% and/or %TEMP%.
T1036,Starloader has masqueraded as legitimate software update packages such as Adobe Acrobat Reader and Intel.
T1036,"Mis-Type saves itself as a file named msdtc.exe, which is also the name of the legitimate Microsoft Distributed Transaction Coordinator service binary."
T1036,InnaputRAT variants have attempted to appear legitimate by using the file names SafeApp.exe and NeutralApp.exe.
T1036,"Misdat saves itself as a file named msdtc.exe, which is also the name of the legitimate Microsoft Distributed Transaction Coordinator service binary."
T1036,"KONNI creates a shortcut called ""Anti virus service.lnk"" in an apparent attempt to masquerade as a legitimate file."
T1036,"ZLib mimics the resource version information of legitimate Realtek Semiconductor, Nvidia, or Synaptics modules."
T1036,"Daserf uses file and folder names related to legitimate programs in order to blend in, such as HP, Intel, Adobe, and perflogs."
T1036,NOKKI is written to %LOCALAPPDATA%\MicroSoft Updatea\svServiceUpdate.exe prior being executed in a new process in an apparent attempt to masquerade as a legitimate folder and file.
T1036,BADNEWS attempts to hide its payloads using legitimate filenames.
T1036,FinFisher renames one of its .dll files to uxtheme.dll in an apparent attempt to masquerade as a legitimate file.
T1036,"OLDBAIT installs itself in %ALLUSERPROFILE%\\Application Data\Microsoft\MediaPlayer\updatewindws.exe; the directory name is missing a space and the file name is missing the letter ""o."""
T1036,QUADAGENT used the PowerShell filenames Office365DCOMCheck.ps1 and SystemDiskClean.ps1.
T1036,DarkComet has dropped itself onto victim machines with file names such as WinDefender.Exe and winupdate.exe in an apparent attempt to masquerade as a legitimate file.
T1036,"Ursnif has used strings from legitimate system files and existing folders for its file, folder, and Registry entry names."
T1036,"Ixeshe has used registry values and file names associated with Adobe software, such as AcroRd32.exe."
T1036,"LightNeuron has used filenames associated with Exchange and Outlook for binary and configuration files, such as winmail.dat."
T1036,OSX/Shlayer can masquerade as a Flash Player update.
T1036,Fysbis has masqueraded as trusted software rsyncd and dbus-inotifier.
T1036,"Machete renamed payloads to masquerade as legitimate Google Chrome, Java, Dropbox, Adobe Reader and Python executables."
T1036,Ryuk has constructed legitimate appearing installation folder paths by calling GetWindowsDirectoryW and then inserting a null byte at the fourth character of the path.
T1036,"For Windows Vista or higher, the path would appear as C:\Users\Public."
T1036,Pony has used the Adobe Reader icon for the downloaded file to look more trustworthy.
T1036,"MechaFlounder has been downloaded as a file named lsass.exe, which matches the legitimate Windows file."
T1036,Ramsay has masqueraded as a 7zip installer.
T1036,Skidmap has created a fake rm binary to replace the legitimate Linux binary.
T1036,"Metamorfo has disguised an MSI file as the Adobe Acrobat Reader Installer and has masqueraded payloads as OneDrive, WhatsApp, or Spotify, for example."
T1036,BackConfig has hidden malicious payloads in %USERPROFILE%\Adobe\Driver\dwg\ and mimicked the legitimate DHCP service binary.
T1036,"Goopy has impersonated the legitimate goopdate.dll, which was dropped on the target system with a legitimate GoogleUpdate.exe."
T1036,Bundlore has disguised a malicious .app file as a Flash Player update.
T1036,"Carberp has masqueraded as Windows system file names, as well as ""chkntfs.exe"" and ""syscron.exe""."
T1036,GoldenSpy's setup file installs initial executables under the folder %WinDir%\System32\PluginManager.
