label_tec,sentence
T1218,Reaver drops and executes a malicious CPL file as its payload.
T1218,InvisiMole can register itself for execution and persistence via the Control Panel.
T1136,Adversaries may create an account to maintain access to victim systems.
T1136,"With a sufficient level of access, creating such accounts may be used to establish secondary credentialed access that do not require persistent remote access tools to be deployed on the system."
T1136,Accounts may be created on the local system or within a domain or cloud tenant.
T1136,"In cloud environments, adversaries may create accounts that only have access to specific services, which can reduce the chance of detection."
T1136,Indrik Spider used wmic.exe to add a new user to the system.
T1136,Sandworm Team added a login to a SQL Server with sp_addlinkedsrvlogin.
T1136,Dragonfly created accounts that appeared to be tailored to each individual staging target.
T1578,An adversary may create a new instance or virtual machine  within the compute service of a cloud account to evade defenses.
T1578,Creating a new instance may allow an adversary to bypass firewall rules and permissions that exist on instances currently residing within an account.
T1578,"An adversary may Create Snapshot of one or more volumes in an account, create a new instance, mount the snapshots, and then apply a less restrictive security policy to collect Data from Local System or for Remote Data Staging."
T1578,Creating a new instance may also allow an adversary to carry out malicious activity within an environment without affecting the execution of current running instances.
T1134,Adversaries may create a new process with a different token to escalate privileges and bypass access controls.
T1134,Processes can be created with the token and resulting security context of another user using features such as CreateProcessWithTokenW and runas.
T1134,"Creating processes with a different token may require the credentials of the target user, specific privileges to impersonate that user, or access to the token to be used  or Make and Impersonate Token."
T1134,Bankshot grabs a user token using WTSQueryUserToken and then creates a process by impersonating a logged-on user.
T1134,Azorult can call WTSQueryUserToken and CreateProcessAsUser to start a new process with local system privileges.
T1134,"ZxShell has a command called RunAs, which creates a new process as another user or process context."
T1134,KONNI has duplicated the token of a high integrity process to spawn an instance of cmd.exe under an impersonated user.
T1134,Aria-body has the ability to execute a process using runas.
T1134,REvil can launch an instance of itself with administrative rights using runas.
T1134,PipeMon can attempt to gain administrative privileges using token impersonation.
T1134,Lazarus Group keylogger KiloAlfa obtains user tokens from interactive sessions to execute itself with API call CreateProcessAsUserA under that user's context.
T1134,Turla RPC backdoors can impersonate or steal process tokens before executing commands.
T1578,An adversary may create a snapshot or data backup within a cloud account to evade defenses.
T1578,"A snapshot is a point-in-time copy of an existing cloud compute component such as a virtual machine , virtual hard drive, or volume."
T1578,"An adversary may leverage permissions to create a snapshot in order to bypass restrictions that prevent access to existing compute service infrastructure, unlike in Revert Cloud Instance where an adversary may revert to a snapshot to evade detection and remove evidence of their presence."
T1578,"An adversary may Create Cloud Instance, mount one or more created snapshots to that instance, and then apply a policy that allows the adversary access to the created instance, such as a firewall policy that allows them inbound and outbound SSH access."
T1543,Adversaries may create or modify system-level processes to repeatedly execute malicious payloads as part of persistence.
T1543,"When operating systems boot up, they can start processes that perform background system functions."
T1543,"On Windows and Linux, these system processes are referred to as services."
T1543,"On macOS, launchd processes known as Launch Daemon and Launch Agent are run to finish system initialization and load user specific parameters."
T1543,"Adversaries may install new services, daemons, or agents that can be configured to execute at startup or a repeatable interval in order to establish persistence."
T1543,"Similarly, adversaries may modify existing services, daemons, or agents to achieve the same effect."
T1543,"Services, daemons, or agents may be created with administrator privileges but executed under root/SYSTEM privileges."
T1543,Adversaries may leverage this functionality to create or modify system processes in order to escalate privileges. .   Exaramel for Linux has a hardcoded location that it uses to achieve persistence if the startup system is Upstart or System V and it is running as root.
T1543,MiniDuke can create a process on a compromised host.
T1543,FatDuke has the ability to create a process.
T1056,Adversaries may hook into Windows application programming interface  functions to collect user credentials.
T1056,Malicious hooking mechanisms may capture API calls that include parameters that reveal user authentication credentials.
T1056,"Unlike Keylogging,  this technique focuses specifically on API functions that include parameters that reveal user credentials."
T1056,"Hooking involves redirecting calls to these functions and can be implemented via:
* **Hooks procedures**, which intercept and execute designated code in response to events such as messages, keystrokes, and mouse inputs."
T1056,"* **Import address table  hooking**, which use modifications to a process’s IAT, where pointers to imported API functions are stored."
T1056,"* **Inline hooking**, which overwrites the first bytes in an API function to redirect code flow."
T1056,FinFisher hooks processes by modifying IAT pointers to CreateWindowEx.
T1056,NOKKI uses the Windows call SetWindowsHookEx and begins injecting it into every GUI process running on the victim's machine.
T1056,"Zebrocy installs an application-defined Windows hook to get notified when a network drive has been attached, so it can then use the hook to call its RecordToFile file stealing method."
T1056,Zeus Panda hooks processes by leveraging its own IAT hooked functions.
T1056,"TrickBot has the ability to capture RDP credentials by capturing the CredEnumerateA API  Ursnif has hooked APIs to perform a wide variety of information theft, such as monitoring traffic from browsers."
T1056,ZxShell hooks several API functions to spawn system threads.
T1056,RDFSNIFFER hooks several Win32 API functions to hijack elements of the remote system management user-interface.
T1056,Carberp has hooked several Windows API functions to steal credentials.
T1056,PLATINUM is capable of using Windows hook interfaces for information gathering such as credential access.
T1110,Adversaries may use credentials obtained from breach dumps of unrelated accounts to gain access to target accounts through credential overlap.
T1110,"Occasionally, large numbers of username and password pairs are dumped online when a website or service is compromised and the user account credentials accessed."
T1110,The information may be useful to an adversary attempting to compromise accounts by taking advantage of the tendency for users to use the same passwords across personal and business accounts.
T1110,"Credential stuffing is a risky option because it could cause numerous authentication failures and account lockouts, depending on the organization's login failure policies."
T1110,"Typically, management services over commonly used ports are used when stuffing credentials."
T1110,"Commonly targeted services include the following:
* SSH 
* Telnet 
* FTP 
* NetBIOS / SMB / Samba 
* LDAP 
* Kerberos 
* RDP / Terminal Services 
* HTTP/HTTP Management Services 
* MSSQL 
* Oracle 
* MySQL 
* VNC 
In addition to management services, adversaries may ""target single sign-on  and cloud-based applications utilizing federated authentication protocols,"" as well as externally facing email applications, such as Office 365."
T1110,TrickBot uses brute-force attack against RDP with rdpscanDll module.
T1110,Chimera has used credential stuffing against victim's remote services to obtain valid accounts.
T1589,Adversaries may gather credentials that can be used during targeting.
T1589,Account credentials gathered by adversaries may be those directly associated with the target victim organization or attempt to take advantage of the tendency for users to use the same passwords across personal and business accounts.
T1589,"Adversaries may gather credentials from potential victims in various ways, such as direct elicitation via Phishing for Information."
T1589,Adversaries may also compromise sites then include malicious content designed to collect website authentication cookies from visitors.
T1589,"Credential information may also be exposed to adversaries via leaks to online or other accessible data sets , breach dumps, code repositories, etc.. Adversaries may also purchase credentials from dark web or other black-markets."
T1589,"Gathering this information may reveal opportunities for other forms of reconnaissance  or Phishing for Information, establishing operational resources , and/or initial access  or Valid Accounts."
T1589,Chimera has collected credentials for the target organization from previous breaches for use in brute force attacks.
T1589,Magic Hound gathered credentials from two victims that they then attempted to validate across 75 different websites.
T1589,APT28 has harvested user's login credentials.
T1589,Leviathan has collected compromised credentials to use for targeting efforts.
T1552,Adversaries may search local file systems and remote file shares for files containing insecurely stored credentials.
T1552,"These can be files created by users to store their own credentials, shared credential stores for a group of individuals, configuration files containing passwords for a system or service, or source code/binary files containing embedded passwords."
T1552,It is possible to extract passwords from backups or saved virtual machines through OS Credential Dumping.
T1552,Passwords may also be obtained from Group Policy Preferences stored on the Windows Domain Controller.
T1552,"In cloud and/or containerized environments, authenticated user and service account credentials are often stored in local configuration and credential files."
T1552,They may also be found as parameters to deployment commands in container logs.
T1552,"In some cases, these files can be copied and reused on another machine or the contents can be read and then used to authenticate without needing to copy any files."
T1552,XTunnel is capable of accessing locally stored passwords on victims.
T1552,"Azorult can steal credentials in files belonging to common software such as Skype, Telegram, and Steam."
T1552,"TrickBot can obtain passwords stored in files from several applications such as Outlook, Filezilla, OpenSSH, OpenVPN and WinSCP."
T1552,"Additionally, it searches for the "".vnc.lnk"" affix to steal VNC credentials."
T1552,"BlackEnergy has used a plug-in to gather credentials stored in files on the host by various software programs, including The Bat!"
T1552,"email client, Outlook, and Windows Credential Store."
T1552,Smoke Loader searches for files named logins.json to parse for credentials.
T1552,"If an initial connectivity check fails, pngdowner attempts to extract proxy details and credentials from Windows Protected Storage and from the IE Credentials Store."
T1552,This allows the adversary to use the proxy credentials for subsequent requests if they enable outbound HTTP access.
T1552,Emotet has been observed leveraging a module that retrieves passwords stored on a system for the current logged-on user.
T1552,"jRAT can capture passwords from common chat applications such as MSN Messenger, AOL, Instant Messenger, and and Google Talk."
T1552,Agent Tesla has the ability to extract credentials from configuration or support files.
T1552,Pysa has extracted credentials from the password database before encrypting the files.
T1552,"Hildegard has searched for SSH keys, Docker credentials, and Kubernetes service tokens."
T1552,MuddyWater has run a tool that steals passwords saved in victim email.
T1552,APT3 has a tool that can locate credentials in files on the file system such as those from Firefox or Chrome.
T1552,Stolen Pencil has used tools that are capable of obtaining credentials from saved mail.
T1552,TA505 has used malware to gather credentials from FTP clients and Outlook.
T1552,Fox Kitten has accessed files to gain valid credentials.
T1552,Kimsuky has used tools that are capable of obtaining credentials from saved mail.
T1552,TeamTNT has searched for unsecured AWS credentials and Docker API credentials.
T1555,Adversaries may search for common password storage locations to obtain user credentials.
T1555,"Passwords are stored in several places on a system, depending on the operating system or application holding the credentials."
T1555,There are also specific applications that store passwords to make it easier for users manage and maintain.
T1555,"Once credentials are obtained, they can be used to perform lateral movement and access restricted information."
T1555,"CosmicDuke collects user credentials, including passwords, for various programs including popular instant messaging applications and email clients as well as WLAN keys."
T1555,A module in Prikormka collects passwords stored in applications installed on the victim.
T1555,Matryoshka is capable of stealing Outlook passwords.
T1555,Astaroth uses an external software known as NetPass to recover passwords.
T1555,OLDBAIT collects credentials from several email clients.
T1555,PinchDuke steals credentials from compromised hosts.
T1555,PinchDuke's credential stealing functionality is believed to be based on the source code of the Pinch credential stealing malware .
T1555,"Credentials targeted by PinchDuke include ones associated with many sources such as The Bat!, Yahoo!, Mail.ru, Passport.Net, Google Talk, and Microsoft Outlook."
T1555,PLEAD has the ability to steal saved passwords from Microsoft Outlook.
T1555,"Lokibot has stolen credentials from multiple applications and data sources including Windows OS credentials, email clients, FTP, and SFTP clients."
T1555,Agent Tesla has the ability to steal credentials from FTP clients and wireless profiles.
T1555,"Carberp's passw.plug plugin can gather account information from multiple instant messaging, email, and social media services, as well as FTP, VNC, and VPN clients."
T1555,KGH_SPY can collect credentials from WINSCP.
T1555,NETWIRE can retrieve passwords from messaging and mail client applications.
T1555,"Stealth Falcon malware gathers passwords from multiple sources, including Windows Credential Vault and Outlook."
T1555,"MuddyWater has performed credential dumping with LaZagne and other tools, including by dumping passwords saved in victim email."
T1555,APT39 has used the Smartftp Password Decryptor tool to decrypt FTP passwords.
T1555,FIN6 has used the Stealer One credential stealer to target e-mail and file transfer utilities including FTP.
T1555,UNC2452 used account credentials they obtained to attempt access to Group Managed Service Account  passwords.
T1555,Evilnum can collect email credentials from victims.
T1555,APT29 used account credentials they obtained to attempt access to Group Managed Service Account  passwords.
T1555,Adversaries may acquire credentials from web browsers by reading files specific to the target browser.
T1555,Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future.
T1555,"Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers."
T1555,"For example, on Windows systems, encrypted credentials may be obtained from Google Chrome by reading a database file, AppData\Local\Google\Chrome\User Data\Default\Login Data and executing a SQL query: SELECT action_url, username_value, password_value FROM logins;."
T1555,"The plaintext password can then be obtained by passing the encrypted credentials to the Windows API function CryptUnprotectData, which uses the victim’s cached logon credentials as the decryption key."
T1555,"Adversaries have executed similar procedures for common web browsers such as FireFox, Safari, Edge, etc."
T1555,Windows stores Internet Explorer and Microsoft Edge credentials in Credential Lockers managed by the Windows Credential Manager.
T1555,Adversaries may also acquire credentials by searching web browser process memory for patterns that commonly match credentials.
T1555,"After acquiring credentials from web browsers, adversaries may attempt to recycle the credentials across different systems and/or accounts in order to expand access."
T1555,This can result in significantly furthering an adversary's objective in cases where credentials gained from web browsers overlap with privileged accounts .
T1555,Some Backdoor.Oldrea samples contain a publicly available Web browser password recovery tool.
T1555,"A module in Prikormka gathers logins and passwords stored in applications on the victims, including Google Chrome, Mozilla Firefox, and several other browsers."
T1555,"H1N1 dumps usernames and passwords from Firefox, Internet Explorer, and Outlook."
T1555,XAgentOSX contains the getFirefoxPassword function to attempt to locate Firefox passwords.
T1555,Unknown Logger is capable of stealing usernames and passwords from browsers on the victim machine.
T1555,Crimson contains a module to steal credentials from Web browsers on the victim machine.
T1555,"KONNI can steal profiles  from Firefox, Chrome, and Opera."
T1555,"OLDBAIT collects credentials from Internet Explorer, Mozilla Firefox, and Eudora."
T1555,ChChes steals credentials stored inside Internet Explorer.
T1555,RedLeaves can gather browser usernames and passwords.
T1555,ROKRAT steals credentials stored in Web browsers by querying the sqlite database.
T1555,Olympic Destroyer contains a module that tries to obtain stored credentials from web browsers.
T1555,KeyBoy attempts to collect passwords from browsers.
T1555,Zebrocy has the capability to upload dumper tools that extract credentials from web browsers and store them in database files.
T1555,Azorult can steal credentials from the victim's browser.
T1555,"BlackEnergy has used a plug-in to gather credentials from web browsers including FireFox, Google Chrome, and Internet Explorer."
T1555,"jRAT can capture passwords from common web browsers such as Internet Explorer, Google Chrome, and Firefox."
T1555,njRAT has a module that steals passwords saved in victim web browsers.
T1555,Proton gathers credentials for Google Chrome.
T1555,Smoke Loader searches for credentials stored from web browsers.
T1555,"TrickBot can obtain passwords stored in files from web browsers such as Chrome, Firefox, Internet Explorer, and Microsoft Edge, sometimes using esentutl."
T1555,Machete collects stored credentials from several web browsers.
T1555,"CosmicDuke collects user credentials, including passwords, for various programs including Web browsers."
T1555,Emotet has been observed dropping browser password grabber modules.
T1555,"Credentials targeted by PinchDuke include ones associated with many sources such as Netscape Navigator, Mozilla Firefox, Mozilla Thunderbird, and Internet Explorer."
T1555,PoetRAT has used a Python tool named Browdec.exe to steal browser credentials.
T1555,PLEAD has the ability to steal saved credentials from web browsers.
T1555,"TSCookie has the ability to steal saved passwords from the Internet Explorer, Edge, Firefox, and Chrome browsers."
T1555,Lokibot has demonstrated the ability to steal credentials from multiple applications and data sources including Safari and the Chromium and Mozilla Firefox-based web browsers.
T1555,"Carberp's passw.plug plugin can gather passwords saved in Opera, Internet Explorer, Safari, Firefox, and Chrome."
T1555,CookieMiner can steal saved usernames and passwords in Chrome as well as credit card credentials.
T1555,Trojan.Karagany can steal data and credentials from browsers.
T1555,"KGH_SPY has the ability to steal data from the Chrome, Edge, Firefox, Thunderbird, and Opera browsers."
T1555,"Javali can capture login credentials from open browsers including Firefox, Chrome, Internet Explorer, and Edge."
T1555,Melcoz has the ability to steal credentials from web browsers.
T1555,Grandoreiro can steal cookie data and credentials from Google Chrome.
T1555,Agent Tesla can gather credentials from a number of browsers.
T1555,"NETWIRE has the ability to steal credentials from web browsers including Internet Explorer, Opera, Yandex, and Chrome."
T1555,Chaes can steal login credentials and stored financial information from the browser.
T1555,RainyDay can use tools to collect credentials from web browsers.
T1555,QakBot has collected usernames and passwords from Firefox and Chrome.
T1555,"BLUELIGHT can collect passwords stored in web browers, including Internet Explorer, Edge, Chrome, and Naver Whale."
T1555,Molerats used the public tool BrowserPasswordDump10 to dump passwords saved in browsers on victims.
T1555,APT37 has used a credential stealer known as ZUMKONG that can harvest usernames and passwords stored in browsers.
T1555,Patchwork dumped the login data database from \AppData\Local\Google\Chrome\User Data\Default\Login Data.
T1555,MuddyWater has run tools including Browser64 to steal passwords saved in victim web browsers.
T1555,Stolen Pencil has used tools that are capable of obtaining credentials from web browsers.
T1555,TA505 has used malware to gather credentials from Internet Explorer.
T1555,Kimsuky has used browser extensions including Google Chrome to steal passwords and cookies from browsers.
T1555,APT3 has used tools to dump passwords from browsers.
T1555,OilRig has also used tool named PICKPOCKET to dump passwords from web browsers.
T1555,"Stealth Falcon malware gathers passwords from multiple sources, including Internet Explorer, Firefox, and Chrome."
T1555,"Inception used a browser plugin to steal passwords and sessions from Internet Explorer, Chrome, Opera, Firefox, Torch, and Yandex."
T1555,Sandworm Team's CredRaptor tool can collect saved passwords from various internet browsers.
T1555,FIN6 has used the Stealer One credential stealer to target web browsers.
T1555,ZIRCONIUM has used a tool to steal credentials from installed web browsers including Microsoft Internet Explorer and Google Chrome.
T1555,"Ajax Security Team has used FireMalv custom-developed malware, which collected passwords from the Firefox browser storage."
T1555,"Magic Hound used FireMalv, custom-developed malware, which collected passwords from the Firefox browser storage."
T1552,Adversaries may search the Registry on compromised systems for insecurely stored credentials.
T1552,The Windows Registry stores configuration information that can be used by the system or other programs.
T1552,Adversaries may query the Registry looking for credentials and passwords that have been stored for use by other programs or services.
T1552,Sometimes these credentials are used for automatic logons.
T1552,"Example commands to find Registry keys related to password information: 
* Local Machine Hive: reg query HKLM /f password /t REG_SZ /s
* Current User Hive: reg query HKCU /f password /t REG_SZ /s TrickBot has retrieved PuTTY credentials by querying the Software\SimonTatham\Putty\Sessions registry key  Valak can use the clientgrabber module to steal e-mail credentials from the Registry."
T1552,Agent Tesla has the ability to extract credentials from the Registry.
T1552,APT32 used Outlook Credential Dumper to harvest credentials stored in Windows registry.
T1053,Adversaries may abuse the cron utility to perform task scheduling for initial or recurring execution of malicious code.
T1053,The cron utility is a time-based job scheduler for Unix-like operating systems.
T1053,The  crontab file contains the schedule of cron entries to be run and the specified times for execution.
T1053,Any crontab files are stored in operating system-specific file paths.
T1053,An adversary may use cron in Linux or Unix environments to execute programs at system startup or on a scheduled basis for persistence.
T1053,Janicab used a cron job for persistence on Mac devices.
T1053,Xbash can create a cronjob for persistence if it determines it is on a Linux system.
T1053,SpeakUp uses cron tasks to ensure persistence.
T1053,Exaramel for Linux uses crontab for persistence if it does not have root privileges.
T1053,Skidmap has installed itself via crontab.
T1053,Anchor can install itself as a cron job.
T1053,NETWIRE can use crontabs to establish persistence.
T1053,Penquin can use Cron to create periodic and pre-scheduled background jobs.
T1053,Kinsing has used crontab to download and run shell scripts every minute to ensure persistence.
T1053,Rocke installed a cron job that downloaded and executed files from the C2.
T1053,APT38 has used cron to create pre-scheduled and periodic background jobs on a Linux system.
T1003,Adversaries may attempt to access credentials and other sensitive information by abusing a Windows Domain Controller's application programming interface     to simulate the replication process from a remote domain controller using a technique called DCSync.
T1003,"Members of the Administrators, Domain Admins, and Enterprise Admin groups or computer accounts on the domain controller are able to run DCSync to pull password data from Active Directory, which may include current and historical hashes of potentially useful accounts such as KRBTGT and Administrators."
T1003,The hashes can then in turn be used to create a Golden Ticket for use in Pass the Ticket or change an account's password as noted in Account Manipulation.
T1003,"DCSync functionality has been included in the ""lsadump"" module in Mimikatz."
T1003,"Lsadump also includes NetSync, which performs DCSync over a legacy replication protocol."
T1003,Operation Wocao has used Mimikatz's DCSync to dump credentials from the memory of the targeted system.
T1003,UNC2452 leveraged privileged accounts to replicate directory service data with domain controllers.
T1003,APT29 leveraged privileged accounts to replicate directory service data with domain controllers.
T1574,Adversaries may execute their own malicious payloads by hijacking the search order used to load DLLs.
T1574,Windows systems use a common method to look for required DLLs to load into a program.
T1574,Hijacking DLL loads may be for the purpose of establishing persistence as well as elevating privileges and/or evading restrictions on file execution.
T1574,There are many ways an adversary can hijack DLL loads.
T1574,"Adversaries may plant trojan dynamic-link library files  in a directory that will be searched before the location of a legitimate library that will be requested by a program, causing Windows to load their malicious library when it is called for by the victim program."
T1574,"Adversaries may also perform DLL preloading, also called binary planting attacks,  by placing a malicious DLL with the same name as an ambiguously specified DLL in a location that Windows searches before the legitimate DLL."
T1574,Often this location is the current working directory of the program.
T1574,Remote DLL preloading attacks occur when a program sets its current directory to a remote location such as a Web share before loading a DLL.
T1574,"Adversaries may also directly modify the search order via DLL redirection, which after being enabled  may cause a program to load a different DLL."
T1574,"If a search order-vulnerable program is configured to run at a higher privilege level, then the adversary-controlled DLL that is loaded will also be executed at the higher level."
T1574,"In this case, the technique could be used for privilege escalation from user to administrator or SYSTEM or from administrator to SYSTEM, depending on the program."
T1574,Programs that fall victim to path hijacking may appear to behave normally because malicious DLLs may be configured to also load the legitimate DLLs they were meant to replace.
T1574,A FinFisher variant uses DLL search order hijacking.
T1574,RedLeaves is launched through use of DLL search order hijacking to load a malicious dll.
T1574,Downdelph uses search order hijacking of the Windows executable sysprep.exe to escalate privileges.
T1574,"Variants of WEBC2 achieve persistence by using DLL search order hijacking, usually by copying the DLL file to %SYSTEMROOT% ."
T1574,Prikormka uses DLL search order hijacking for persistence by saving itself as ntshrui.dll to the Windows directory so it will load before the legitimate ntshrui.dll saved in the System32 subdirectory.
T1574,MirageFox is likely loaded via DLL hijacking into a legitimate McAfee binary.
T1574,InvisiMole can be launched by using DLL search order hijacking in which the wrapper DLL is placed in the same folder as explorer.exe and loaded during startup into the Windows Explorer process instead of the legitimate library.
T1574,"HTTPBrowser abuses the Windows DLL load order by using a legitimate Symantec anti-virus binary, VPDN_LU.exe, to load a malicious DLL that mimics a legitimate Symantec DLL, navlu.dll."
T1574,"BOOSTWRITE has exploited the loading of the legitimate Dwrite.dll file by actually loading the gdi library, which then loads the gdiplus library and ultimately loads the local Dwrite dll."
T1574,Hikit has used DLL Search Order Hijacking to load oci.dll as a persistence mechanism.
T1574,Ramsay can hijack outdated Windows application dependencies with malicious versions of its own DLL payload.
T1574,Astaroth can launch itself via DLL Search Order Hijacking.
T1574,Melcoz can use DLL hijacking to bypass security controls.
T1574,"Crutch can persist via DLL search order hijacking on Google Chrome, Mozilla Firefox, or Microsoft OneDrive."
T1574,Chaes has used search order hijacking to load a malicious DLL.
T1574,WastedLocker has performed DLL hijacking before execution.
T1574,Threat Group-3390 has performed DLL search order hijacking to execute their payload.
T1574,menuPass has used DLL search order hijacking.
T1574,RTM has used search order hijacking to force TeamViewer to load a malicious DLL.
T1574,Whitefly has used search order hijacking to run the loader Vcrodat.
T1574,"APT41 has used search order hijacking to execute malicious payloads, such as Winnti RAT."
T1574,"Evilnum has used the malware variant, TerraTV, to load a malicious DLL placed in the TeamViewer directory, instead of the original Windows DLL located in a system folder."
T1574,Tonto Team abuses a legitimate and signed Microsoft executable to launch a malicious DLL.
T1574,BackdoorDiplomacy has executed DLL search order hijacking.
T1574,Adversaries may execute their own malicious payloads by side-loading DLLs.
T1574,"Similar to DLL Search Order Hijacking, side-loading involves hijacking which DLL a program loads."
T1574,"But rather than just planting the DLL within the search order of a program then waiting for the victim application to be invoked, adversaries may directly side-load their payloads by planting then invoking a legitimate application that executes their payload."
T1574,Side-loading takes advantage of the DLL search order used by the loader by positioning both the victim application and malicious payload alongside each other.
T1574,"Adversaries likely use side-loading as a means of masking actions they perform under a legitimate, trusted, and potentially elevated system or software process."
T1574,Benign executables used to side-load payloads may not be flagged during delivery and/or execution.
T1574,Adversary payloads may also be encrypted/packed or otherwise obfuscated until loaded into the memory of the trusted process.
T1574,BADNEWS typically loads its DLL file into a legitimate signed Java or VMware executable.
T1574,A gh0st RAT variant has used DLL side-loading.
T1574,FinFisher uses DLL side-loading to load malicious programs.
T1574,"Sakula uses DLL side-loading, typically using a digitally signed sample of Kaspersky Anti-Virus  6.0 for Windows Workstations or McAfee's Outlook Scan About Box to load malicious DLL files."
T1574,"DLL side-loading has been used to execute BBSRAT through a legitimate Citrix executable, ssonsvr.exe."
T1574,The Citrix executable was dropped along with BBSRAT by the dropper.
T1574,PlugX has used DLL side-loading to evade anti-virus.
T1574,"Wingbird side loads a malicious file, sspisrv.dll, in part of a spoofed lssas.exe service."
T1574,"During the T9000 installation process, it drops a copy of the legitimate Microsoft binary igfxtray.exe."
T1574,The executable contains a side-loading weakness which is used to load a portion of the malware.
T1574,ZeroT has used DLL side-loading to load malicious payloads.
T1574,HTTPBrowser has used DLL side-loading.
T1574,Denis exploits a security vulnerability to load a fake DLL and execute its code.
T1574,"HyperBro has used a legitimate application to sideload a DLL to decrypt, decompress, and run a payload."
T1574,Metamorfo has side-loaded its malicious DLL file.
T1574,"Goopy has the ability to side-load malicious DLLs with legitimate applications from Kaspersky, Microsoft, and Google."
T1574,Javali can use DLL side-loading to load malicious DLLs into legitimate executables.
T1574,Egregor has used DLL side-loading to execute its payload.
T1574,LookBack side loads its communications module as a DLL into the libcurl.dll loader.
T1574,Waterbear has used DLL side loading to import and load a malicious DLL loader.
T1574,Ecipekac can abuse the legitimate application policytool.exe to load a malicious DLL.
T1574,RainyDay can use side-loading to run malicious executables.
T1574,Nebulae can use DLL side-loading to gain execution.
T1574,Kerrdown can use DLL side-loading to load malicious DLLs.
T1574,A Patchwork .dll that contains BADNEWS is loaded and executed using DLL side-loading.
T1574,"Threat Group-3390 has used DLL side-loading, including by using legitimate Kaspersky antivirus variants in which the DLL acts as a stub loader that loads and executes the shell code."
T1574,APT19 launched an HTTP malware variant and a Port 22 malware variant using a legitimate executable that loaded the malicious DLL.
T1574,menuPass has used DLL side-loading to launch versions of Mimikatz and PwDump6 as well as UPPERCUT.
T1574,APT3 has been known to side load DLLs with a valid version of Chrome with one of their tools.
T1574,APT32 ran legitimately-signed executables from Symantec and McAfee which load a malicious DLL.
T1574,"The group also side-loads its backdoor by dropping a library and a legitimate, signed executable ."
T1574,Tropic Trooper has been known to side-load DLLs using a valid version of a Windows Address Book and Windows Defender executable with one of their tools.
T1574,GALLIUM used DLL side-loading to covertly load PoisonIvy into memory on the victim machine.
T1574,APT41 used legitimate executables to perform DLL side-loading of their malware.
T1574,Naikon has used DLL side-loading to load malicious DLL's into legitimate executables.
T1574,BRONZE BUTLER has used legitimate applications to side-load malicious DLLs.
T1574,Chimera has used side loading to place malicious DLLs in memory.
T1574,Sidewinder has used DLL side-loading to drop and execute malicious payloads including the hijacking of the legitimate Windows application file rekeywiz.exe.
T1574,BlackTech has used DLL side loading by giving DLLs hardcoded names and placing them in searched directories.
T1574,Higaisa’s JavaScript file used a legitimate Microsoft Office 2007 package to side-load the OINFO12.OCX dynamic link library.
T1574,Mustang Panda has used a legitimately signed executable to execute a malicious payload within a DLL file.
T1071,Adversaries may communicate using the Domain Name System  application layer protocol to avoid detection/network filtering by blending in with existing traffic.
T1071,The DNS protocol serves an administrative function in computer networking and thus may be very common in environments.
T1071,DNS traffic may also be allowed even before network authentication is completed.
T1071,DNS packets contain many fields and headers in which data can be concealed.
T1071,"Often known as DNS tunneling, adversaries may abuse DNS to communicate with systems under their control within a victim network while also mimicking normal, expected traffic."
T1071,SOUNDBITE communicates via DNS for C2.
T1071,Pisloader uses DNS as its C2 protocol.
T1071,TEXTMATE uses DNS TXT records for C2.
T1071,Cobian RAT uses DNS for C2.
T1071,POWERSOURCE uses DNS TXT records for C2.
T1071,Denis has used DNS tunneling for C2 communications.
T1071,NanHaiShu uses DNS for the C2 communications.
T1071,Matryoshka uses DNS for C2.
T1071,BONDUPDATER can use DNS and TXT records within its DNS tunneling protocol for command and control.
T1071,Ebury has used DNS requests over UDP port 53 for C2.
T1071,Helminth can use DNS for C2.
T1071,HTTPBrowser has used DNS for command and control.
T1071,PlugX can be configured to use DNS for command and control.
T1071,POWRUNER can use DNS for C2 communications.
T1071,QUADAGENT uses DNS for C2 communications.
T1071,Remsec is capable of using DNS for C2.
T1071,Goopy has the ability to communicate with its C2 over DNS.
T1071,InvisiMole has used a custom implementation of DNS tunneling to embed C2 communications in DNS requests and replies.
T1071,RDAT has used DNS to communicate with the C2.
T1071,Variants of Anchor can use DNS tunneling to communicate with C2.
T1071,WellMess has the ability to use DNS tunneling for C2 communications.
T1071,Cobalt Strike can use a custom command and control protocol that can be encapsulated in DNS.
T1071,SUNBURST used DNS for C2 traffic designed to mimic normal SolarWinds API communications.
T1071,ShadowPad has used DNS tunneling for C2 communications.
T1071,SombRAT can communicate over DNS with the C2 server.
T1071,Cobalt Strike uses a custom command and control protocol that can encapsulated in DNS.
T1071,"FIN7 has performed C2 using DNS via A, OPT, and TXT records."
T1071,APT41 used DNS for C2 communications.
T1071,APT18 uses DNS for C2 communications.
T1071,Cobalt Group has used DNS tunneling for C2.
T1071,Ke3chang malware RoyalDNS has used DNS for C2.
T1071,OilRig has used DNS for C2 including the publicly available requestbin.net tunneling service.
T1071,Tropic Trooper's backdoor has communicated to the C2 over the DNS protocol.
T1071,APT39 has used remote access tools that leverage DNS in communications with C2.
T1071,Chimera has used Cobalt Strike to encapsulate C2 in DNS traffic.
