label_tec,sentence
T1070,Epic has a command to delete a file from the machine.
T1070,InvisiMole has deleted files and directories including XML and files successfully uploaded to C2 servers.
T1070,FruitFly will delete files on the system.
T1070,OopsIE has the capability to delete files and scripts from the victim's machine.
T1070,MURKYTOP has the capability to delete local files.
T1070,Hydraq creates a backdoor through which remote attackers can delete files.
T1070,"Gold Dragon deletes one of its files, 2.hwp, from the endpoint after establishing persistence."
T1070,Pteranodon can delete files that may interfere with it executing.
T1070,It also can delete temporary files and itself after the initial script executes.
T1070,InnaputRAT has a command to delete files.
T1070,BLACKCOFFEE has the capability to delete files.
T1070,WINDSHIELD is capable of file deletion along with other file system interaction.
T1070,FELIXROOT deletes the .LNK file from the startup directory as well as the dropper components.
T1070,Hi-Zor deletes its RAT installer file as it executes its DLL payload file.
T1070,Pasam creates a backdoor through which remote attackers can delete files.
T1070,JPIN's installer/uninstaller component deletes itself if it encounters a version of Windows earlier than Windows XP or identifies security-related processes running.
T1070,Mosquito deletes files using DeleteFileW API call.
T1070,"SeaDuke can securely delete files, including deleting itself from the victim."
T1070,OceanSalt can delete files from the system.
T1070,MacSpy deletes any temporary files it creates FALLCHILL can delete malware and associated artifacts from the victim.
T1070,HALFBAKED can delete a specified file.
T1070,Denis has a command to delete files from the victim’s machine.
T1070,OSX_OCEANLOTUS.D has a command to delete a file from the system.
T1070,OSX_OCEANLOTUS.D deletes the app bundle and dropper after execution.
T1070,Gazer has commands to delete files and persistence mechanisms from the victim.
T1070,PUNCHBUGGY can delete files written to disk.
T1070,"Cardinal RAT can uninstall itself, including deleting its executable."
T1070,Zeus Panda has a command to delete a file.
T1070,It also can uninstall scripts and delete files to cover its track.
T1070,Proxysvc can delete files indicated by the attacker and remove itself from disk using a batch file.
T1070,Backdoor.Oldrea contains a cleanup module that removes traces of itself from the victim.
T1070,RTM can delete all files created during its execution.
T1070,BBSRAT can delete files and directories.
T1070,Wingbird deletes its payload along with the payload's parent process after it finishes copying files.
T1070,pngdowner deletes content from C2 communications that was saved to the user's temporary directory.
T1070,Bankshot marks files to be deleted upon the next system reboot and uninstalls and removes itself from the system.
T1070,HTTPBrowser deletes its original installer file once installation is complete.
T1070,XAgentOSX contains the deletFileFromPath function to delete a specified file using the NSFileManager:removeFileAtPath method.
T1070,KONNI can delete files.
T1070,GreyEnergy can securely delete a file by hooking into the DeleteFileA and DeleteFileW functions in the Windows API.
T1070,Elise is capable of launching a remote shell on the host to delete itself.
T1070,zwShell has deleted itself after creating a service as well as deleted a temporary file when the system reboots.
T1070,Volgmer can delete files and itself after infection to avoid analysis.
T1070,Proton removes all files in the /tmp directory.
T1070,gh0st RAT has the capability to to delete files.
T1070,MoonWind can delete itself or specified files.
T1070,Seasalt has a command to delete a specified file.
T1070,AuditCred can delete files from the system.
T1070,Derusbi is capable of deleting files.
T1070,It has been observed loading a Linux Kernel Module  and then deleting it from the hard disk as well as overwriting the data with null bytes.
T1070,Misdat is capable of deleting the backdoor file.
T1070,Zebrocy has a command to delete files and directories.
T1070,Azorult can delete files from victim machines.
T1070,SamSam has been seen deleting its own files and payloads to make analysis of the attack more difficult.
T1070,LockerGoga has been observed deleting its original launcher after execution.
T1070,SpeakUp deletes files to remove evidence on the machine.
T1070,StoneDrill has been observed deleting the temporary files once they fulfill their task.
T1070,ServHelper has a module to delete itself from the infected machine.
T1070,Ursnif has deleted data staged in tmp files after exfiltration.
T1070,Ixeshe has a command to delete a file from the machine.
T1070,SQLRat has used been observed deleting scripts once used.
T1070,HAWKBALL has the ability to delete files.
T1070,LightNeuron has a function to delete files.
T1070,EvilBunny has deleted the initial dropper after running through the environment checks.
T1070,HyperBro has the ability to delete a specified file.
T1070,"Once a file is uploaded, Machete will delete it from the machine."
T1070,ZxShell can delete files from the system.
T1070,Fysbis has the ability to delete files.
T1070,BabyShark has cleaned up all files associated with the secondary payload execution.
T1070,RDFSNIFFER has the capability of deleting local files.
T1070,"HotCroissant has the ability to clean up installed files, delete files, and delete itself from the victim’s machine."
T1070,PLEAD has the ability to delete files on the compromised host.
T1070,Kivars has the ability to uninstall malware from the infected host.
T1070,Attor’s plugin deletes the collected files and log files after exfiltration.
T1070,Okrum's backdoor deletes files after they have been successfully uploaded to C2 servers.
T1070,VBShower has attempted to complicate forensic analysis by deleting all the files contained in %APPDATA%\..\Local\Temporary Internet Files\Content.Word and %APPDATA%\..\Local Settings\Temporary Internet Files\Content.Word\.
T1070,"Once loaded into memory, MESSAGETAP deletes the keyword_parm.txt and parm.txt configuration files from disk."
T1070,PowerShower has the ability to remove all files created during the dropper process.
T1070,"ShimRat can uninstall itself from compromised hosts, as well create and modify directories, delete, move, copy, and rename files."
T1070,DustySky can delete files it creates from the infected system.
T1070,Rising Sun can delete files specified by the C2.
T1070,LoudMiner deleted installation files after completion.
T1070,ROKRAT can request to delete files.
T1070,Pony has used scripts to delete itself after execution.
T1070,Aria-body has the ability to delete files and directories on compromised hosts.
T1070,SDBbot has the ability to delete files from a compromised host.
T1070,CARROTBAT has the ability to delete downloaded files from a compromised host.
T1070,WindTail has the ability to receive and execute a self-delete command.
T1070,BackConfig has the ability to remove files and folders related to previous infections.
T1070,Metamorfo has deleted itself from the system after execution.
T1070,"GoldenSpy's uninstaller can delete registry entries, files and folders, and finally itself once these tasks have been completed."
T1070,StrongPity can delete previously exfiltrated files from the compromised host.
T1070,REvil can mark its binary code for deletion after reboot.
T1070,RDAT can issue SOAP requests to delete already processed C2 emails.
T1070,RDAT can also delete itself from the infected system.
T1070,Trojan.Karagany has used plugins with a self-delete capability.
T1070,Hancitor has deleted files using the VBA kill function.
T1070,Cryptoistic has the ability delete files from a compromised host.
T1070,Drovorub can delete specific files from a compromised host.
T1070,Anchor can self delete its dropper after the malware is successfully deployed.
T1070,Pillowmint has deleted the filepath %APPDATA%\Intel\devmonsrv.exe.
T1070,FatDuke can secure delete its DLL.
T1070,BLINDINGCAN has deleted itself and associated artifacts from victim machines.
T1070,Grandoreiro can delete .LNK files created in the Startup folder.
T1070,SLOTHFULMEDIA has deleted itself and the 'index.dat' file on a compromised machine to remove recent Internet history from the system.
T1070,Bazar can delete its loader using a batch file in the Windows temporary folder.
T1070,Stuxnet uses an RPC server that contains a routine for file deletion.
T1070,Pay2Key can remove its log file from disk.
T1070,SUNBURST had a command to delete files.
T1070,GuLoader can delete its executable from the AppData\Local\Temp directory on the compromised host.
T1070,"Following the successful injection of SUNBURST, SUNSPOT deleted a temporary file it created named InventoryManager.bk after restoring the original SolarWinds Orion source code to the software library."
T1070,Dtrack can remove its persistence and delete itself.
T1070,LookBack removes itself after execution and can delete files on the system.
T1070,AppleJeus has deleted the MSI file after installation.
T1070,TAINTEDSCRIBE can delete files from a compromised host.
T1070,Sibot will delete itself if a certain server response is received.
T1070,Penquin can delete downloaded executables after running them.
T1070,ECCENTRICBANDWAGON can delete log files generated from the malware stored at C:\windows\temp\tmp0207.
T1070,Exaramel for Linux can uninstall its persistence mechanism and delete its configuration file.
T1070,Hildegard has deleted scripts after execution.
T1070,Webshell can delete scripts from a subdirectory of /tmp after they are run.
T1070,Pysa has deleted batch files after execution.
T1070,LiteDuke can securely delete files by first writing random data to the file.
T1070,SombRAT has the ability to run cancel or closeanddeletestorage to remove all files from storage and delete the storage temp file on a compromised host.
T1070,Bandook has a command to delete a file.
T1070,AppleSeed can delete files from a compromised host after they are exfiltrated.
T1070,Cuba can use the command cmd.exe /c del to delete its artifacts from the system.
T1070,RainyDay has the ability to uninstall itself by deleting its service and files.
T1070,Nebulae has the ability to delete files and directories.
T1070,GrimAgent can delete old binaries on a compromised host.
T1070,Taidoor can use DeleteFileA to remove files from infected hosts.
T1070,Lokibot will delete its dropped files after bypassing UAC.
T1070,Crimson has the ability to delete files from a compromised host.
T1070,QakBot can delete folders and files including overwriting its executable with legitimate programs.
T1070,ProLock can remove files containing its payload after they are executed.
T1070,BLUELIGHT can uninstall itself.
T1070,OilRig has deleted files associated with their payload after execution.
T1070,Honeybee removes batch files to reduce fingerprint on the system as well as deletes the CAB file that gets encoded upon infection.
T1070,Malware used by Group5 is capable of remotely deleting files from victims.
T1070,FIN5 uses SDelete to clean up the environment and attempt to prevent detection.
T1070,Patchwork removed certain files and replaced them so they could not be retrieved.
T1070,"Lazarus Group malware deletes files in various ways, including ""suicide scripts"" to delete malware binaries from the victim."
T1070,Lazarus Group also uses secure file deletion to delete files from the victim.
T1070,FIN10 has used batch scripts and scheduled tasks to delete critical system files.
T1070,The BRONZE BUTLER uploader or malware the uploader uses command to delete the RAR archives after they have been exfiltrated.
T1070,FIN8 has deleted tmp and prefetch files during post compromise cleanup activities.
T1070,Threat Group-3390 has deleted existing logs and exfiltrated file archives from a victim.
T1070,Cobalt Group deleted the DLL dropper from the victim’s machine to cover their tracks.
T1070,"APT29 routinely removed their tools, including custom backdoors, once remote access was achieved."
T1070,APT29 has also used SDelete to remove artifacts from victims.
T1070,"Dragonfly 2.0 deleted many of its files used during operations as part of cleanup, including removing applications and deleting screenshots."
T1070,"APT28 has intentionally deleted computer files to cover their tracks, including with use of the program CCleaner."
T1070,Magic Hound has deleted and overwrote files to cover tracks.
T1070,A menuPass macro deletes files after it has decoded and decompressed them.
T1070,APT3 has a tool that can delete files.
T1070,APT38 has used a utility called CLOSESHAVE that can securely delete a file from the system.
T1070,"They have also removed malware, tools, or other non-native files used during the intrusion to reduce their footprint or as part of the post-intrusion cleanup process."
T1070,APT18 actors deleted tools and batch files from victim systems.
T1070,APT32's macOS backdoor can receive a “delete” command.
T1070,"TEMP.Veles routinely deleted tools, logs, and other files after they were finished with them."
T1070,The White Company has the ability to delete its malware entirely from the target system.
T1070,"Silence has deleted artifacts, including scheduled tasks, communicates files from the C2 and other logs."
T1070,Kimsuky has deleted the exfiltrated data on disk after transmission.
T1070,APT41 deleted files from the system.
T1070,Wizard Spider has used file deletion to remove some modules and configurations from an infected host after use.
T1070,Gamaredon Group tools can delete files used during an infection.
T1070,Tropic Trooper has deleted dropper files on an infected system using command scripts.
T1070,Rocke has deleted files on infected machines.
T1070,Sandworm Team has used backdoors that can delete files used in an attack from an infected system.
T1070,FIN6 has removed files from victim machines.
T1070,Operation Wocao has deleted logs and executable files used during an intrusion.
T1070,"UNC2452 routinely removed their tools, including custom backdoors, once remote access was achieved."
T1070,Evilnum has deleted files used during infection.
T1070,Chimera has performed file deletion to evade detection.
T1070,"Mustang Panda will delete their tools and files, and kill processes after their objectives are reached."
T1070,APT39 has used malware to delete files after they are deployed on a compromised host.
T1070,TeamTNT uses a payload that removes itself after running.
T1071,Adversaries may communicate using application layer protocols associated with transferring files to avoid detection/network filtering by blending in with existing traffic.
T1071,"Protocols such as FTP, FTPS, and TFTP that transfer files may be very common in environments."
T1071,Packets produced from these protocols may have many fields and headers in which data can be concealed.
T1071,Data could also be concealed within the transferred files.
T1071,"An adversary may abuse these protocols to communicate with systems under their control within a victim network while also mimicking normal, expected traffic."
T1071,JPIN can communicate over FTP.
T1071,XAgentOSX contains the ftpUpload function to use the FTPManager:uploadFile method to upload files from the target system.
T1071,NOKKI has used FTP for C2 communications.
T1071,Machete uses FTP for Command & Control.
T1071,Kazuar uses FTP and FTPS to communicate with the C2 server.
T1071,ZxShell has used FTP for C2 connections.
T1071,Attor has used FTP protocol for C2 communication.
T1071,SYSCON has the ability to use FTP in C2 communications.
T1071,ShadowPad has used FTP for C2 communications.
T1071,PoetRAT has used FTP for C2 communications.
T1071,Honeybee uses FTP for command and control.
T1071,SilverTerrier uses FTP for C2 communications.
T1071,APT41 used exploit payloads that initiate download via FTP.
T1071,Kimsuky has used FTP to download additional malware to the target machine.
T1071,Machete malware used FTP for C2.
T1083,Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system.
T1083,"Adversaries may use the information from File and Directory Discovery during automated discovery to shape follow-on behaviors, including whether or not the adversary fully infects the target and/or attempts specific actions."
T1083,Many command shell utilities can be used to obtain this information.
T1083,"Examples include dir, tree, ls, find, and locate."
T1083,Custom tools may also be used to gather file and directory information and interact with the Native API.
T1083,CrossRAT can list all files on a system.
T1083,"An older version of CHOPSTICK has a module that monitors all mounted volumes for files with the extensions .doc, .docx, .pgp, .gpg, .m2f, or .m2o."
T1083,InnaputRAT enumerates directories and obtains file attributes on a system.
T1083,Micropsia can perform a recursive directory listing for all volume drives available on the victim's machine and can also fetch specific files by their paths.
T1083,StreamEx has the ability to enumerate drive types.
T1083,POWRUNER may enumerate user directories on a victim.
T1083,FruitFly looks for specific files and file types.
T1083,USBStealer searches victim drives for files matching certain extensions  or names.
T1083,XAgentOSX contains the readFiles function to return a detailed listing  of a specified directory.
T1083,XAgentOSX contains the showBackupIosFolder function to check for IOS device backups by running ls -la ~/Library/Application\ Support/MobileSync/Backup/.
T1083,"TrickBot searches the system for all of the following file extensions: .avi, .mov, .mkv, .mpeg, .mpeg4, .mp4, .mp3, .wav, .ogg, .jpeg, .jpg, .png, .bmp, .gif, .tiff, .ico, .xlsx, and .zip."
T1083,"It can also obtain browsing history, cookies, and plug-in information."
T1083,Cannon can obtain victim drive information as well as a list of folders in C:\Program Files.
T1083,JPIN can enumerate drives and their types.
T1083,It can also change file permissions using cacls.exe.
T1083,"Hydraq creates a backdoor through which remote attackers can check for the existence of files, including its own components, as well as retrieve a list of logical drives."
T1083,OceanSalt can extract drive information from the endpoint and search files on the system.
T1083,"BADNEWS identifies files with certain extensions from USB devices, then copies them to a predefined directory."
T1083,yty gathers information on victim’s drives and has a plugin for document listing.
T1083,"Misdat is capable of running commands to obtain a list of files and directories, as well as enumerating logical drives."
T1083,Smoke Loader recursively searches through directories for files.
T1083,BBSRAT can list file and directory information.
T1083,China Chopper's server component can list directory contents.
T1083,Orz can gather victim drive information.
T1083,FALLCHILL can search files on a victim.
T1083,PinchDuke searches for files created within a certain timeframe and whose file extension matches a predefined list.
T1083,SHOTPUT has a command to obtain a directory listing.
T1083,WinMM sets a WH_CBT Windows hook to search for and capture files on the victim.
T1083,DDKONG lists files on the victim’s machine.
T1083,Pasam creates a backdoor through which remote attackers can retrieve lists of files.
T1083,"DustySky scans the victim for files that contain certain keywords and document types including PDF, DOC, DOCX, XLS, and XLSX, from a list that is obtained from the C2 as a text file."
T1083,It can also identify logical drives for the infected machine.
T1083,InvisiMole can list information about files in a directory and recently opened or used documents.
T1083,InvisiMole can also search for specific files by supplied file mask.
T1083,"TINYTYPHON searches through the drive containing the OS, then all drive letters C through to Z, for documents matching certain extensions."
T1083,ZLib has the ability to enumerate files and drives.
T1083,FinFisher enumerates directories and scans for certain files.
T1083,OwaAuth has a command to list its directory and logical drives.
T1083,BadPatch searches for files with specific file extensions.
T1083,NDiskMonitor can obtain a list of all files and directories as well as logical drives.
T1083,CosmicDuke searches attached and mounted drives for file extensions and keywords that match a predefined list.
T1083,RTM can check for specific files and directories associated with virtualization and malware analysis.
T1083,MoonWind has a command to return a directory listing for a specified directory.
T1083,WINERACK can enumerate files and directories.
T1083,Bankshot searches for files on the victim's machine.
T1083,SPACESHIP identifies files and directories for collection by searching for specific file extensions or file modification time.
T1083,RedLeaves can enumerate and search for files and directories.
T1083,"Kazuar finds a specified directory, lists the files and metadata about those files."
T1083,TYPEFRAME can search directories for files on the victim’s machine.
T1083,"Derusbi is capable of obtaining directory, file, and drive listings."
T1083,"GravityRAT collects the volumes mapped on the system, and also steals files with the following extensions: .docx, .doc, .pptx, .ppt, .xlsx, .xls, .rtf, and .pdf."
T1083,ELMER is capable of performing directory listings.
T1083,PlugX has a module to enumerate drives and find files recursively.
T1083,zwShell can browse the file system.
T1083,Denis has several commands to search directories for files.
T1083,A variant of Elise executes dir C:\progra~1 when initially run.
T1083,Linfo creates a backdoor through which remote attackers can list contents of drives and search for files.
T1083,"HTTPBrowser is capable of listing files, folders, and drives on a victim."
T1083,FLASHFLOOD searches for interesting files  on the local system and removable media.
T1083,ADVSTORESHELL can list files and directories.
T1083,UPPERCUT has the capability to gather the victim's current directory.
T1083,"Epic recursively searches for all .doc files on the system and collects a directory listing of the Desktop, %TEMP%, and %WINDOWS%\Temp directories."
T1083,AuditCred can search through folders and files on the system.
T1083,Volgmer can list directories on a victim.
T1083,BACKSPACE allows adversaries to search for files.
T1083,BLACKCOFFEE has the capability to enumerate files.
T1083,Kasidet has the ability to search for a given filename on a victim.
T1083,Pisloader has commands to list drives on the victim machine and to list file information for a given directory.
T1083,Cardinal RAT checks its current working directory upon execution and also contains watchdog functionality that ensures its executable is located in the correct path .
T1083,"A version of KONNI searches for filenames created with a previous version of the malware, suggesting different versions targeted the same victims and the versions may work together."
T1083,3PARA RAT has a command to retrieve metadata for files on disk as well as a command to list the current working directory.
T1083,"Kwampirs collects a list of files and directories in C:\ with the command dir /s /a c:\ >> ""C:\windows\TEMP\RANDOM.tmp""."
T1083,CORALDECK searches for specified files.
T1083,SOUNDBITE is capable of enumerating and manipulating files and directories.
T1083,Psylo has commands to enumerate all storage devices and to find all files that start with a particular string.
T1083,"A module in Prikormka collects information about the paths, size, and creation time of files with specific file extensions, but not the actual content of the file."
T1083,"Backdoor.Oldrea collects information about available drives, default browser, desktop file list, My Documents, Internet history, program files, and root of available drives."
T1083,It also searches for ICS-related software files.
T1083,Brave Prince gathers file and directory information from the victim’s machine.
T1083,RARSTONE obtains installer properties from Uninstall Registry Key entries to obtain information about installed applications and how to uninstall certain applications.
T1083,Remsec is capable of listing contents of folders on the victim.
T1083,Remsec also searches for custom network encryption software on victims.
T1083,Octopus can collect information on the Windows directory and searches for compressed RAR files on the host.
T1083,PowerDuke has commands to get the current directory name as well as the size of a file.
T1083,"It also has commands to obtain information about logical drives, drive type, and free space."
T1083,"Zebrocy searches for files that are 60mb and less and contain the following extensions: .doc, .docx, .xls, .xlsx, .ppt, .pptx, .exe, .zip, and .rar."
T1083,Zebrocy also runs the echo %APPDATA% command to list the contents of the directory.
T1083,Zebrocy can obtain the current execution path as well as perform drive enumeration.
T1083,BlackEnergy gathers a list of installed apps from the uninstall program Registry.
T1083,"It also gathers registered mail, browser, and instant messaging clients from the Registry."
T1083,BlackEnergy has searched for given file types.
T1083,"AutoIt backdoor is capable of identifying documents on the victim with the following extensions: .doc; .pdf, .csv, .ppt, .docx, .pst, .xls, .xlsx, .pptx, and .jpeg."
T1083,NETEAGLE allows adversaries to enumerate and modify the infected host's file system.
T1083,"It supports searching for directories, creating directories, listing directory contents, reading and writing to files, retrieving file attributes, and retrieving volume information."
T1083,Rover automatically searches for files on local drives based on a predefined list of file extensions.
T1083,KEYMARBLE has a command to search for files on the victim’s machine.
T1083,"GeminiDuke collects information from the victim, including installed drivers, programs previously executed by users, programs and services configured to automatically run at startup, files and folders present in any user's home folder, files and folders present in any user's My Documents, programs installed to the Program Files folder, and recently accessed files, folders, and programs."
T1083,Pteranodon identifies files matching certain file extension and copies them to subdirectories it created.
T1083,ChChes collects the victim's %TEMP% directory path and version of Internet Explorer.
T1083,"MobileOrder has a command to upload to its C2 server information about files on the victim mobile device, including SD card size, installed app list, SMS content, contacts, and calling history."
T1083,"Crimson contains commands to list files and directories, as well as search for files matching certain extensions from a defined list."
T1083,Zeus Panda searches for specific directories on the victim’s machine.
T1083,Azorult can recursively search for files in folders and collects files from the desktop with certain extensions.
T1083,SynAck checks its directory location in an attempt to avoid launching in a sandbox.
T1083,"Gold Dragon lists the directories for Desktop, program files, and the user’s recently accessed files."
T1083,POORAIM can conduct file browsing.
T1083,Proxysvc lists files in directories.
T1083,4H RAT has the capability to obtain file and directory listings.
T1083,Seasalt has the capability to identify the drive type on a victim.
T1083,Remexi searches for files on the system.
T1083,HOPLIGHT has been observed enumerating system drives and partitions.
T1083,"WannaCry searches for variety of user files by file extension before encrypting them using RSA and AES, including Office, PDF, image, audio, video, source code, archive/compression format, and key and certificate files."
T1083,jRAT can browse file systems.
T1083,ROKRAT has the ability to gather a list of files and directories on the infected system.
T1083,Ixeshe can list file and directory information.
T1083,njRAT can browse file systems using a file manager module.
T1083,KeyBoy has a command to launch a file browser or explorer on the system.
T1083,Machete produces file listings in order to search for files to be exfiltrated.
T1083,ZxShell has a command to open a file manager and explorer on the system.
T1083,Fysbis has the ability to search for files.
T1083,"BabyShark has used dir to search for ""programfiles"" and ""appdata""."
T1083,PoetRAT has the ability to list files upon receiving the ls command from C2.
T1083,HotCroissant has the ability to retrieve a list of files in a given directory as well as drives and drive types.
T1083,PLEAD has the ability to list drives and files on the compromised host.
T1083,Kivars has the ability to list drives on the infected host.
T1083,Attor has a plugin that enumerates files with specific extensions on all hard disk drives and stores file information in encrypted log files.
T1083,Okrum has used DriveLetterView to enumerate drive information.
T1083,MESSAGETAP checks for the existence of two configuration files  and attempts to read the files every 30 seconds.
T1083,ShimRat can list directories.
T1083,"Ryuk has called GetLogicalDrives to emumerate all mounted drives, and GetDriveTypeW to determine the drive type."
T1083,"Rising Sun can enumerate information about files from the infected system, including file size, attributes, creation time, last access time, and write time."
T1083,Rising Sun can enumerate the compilation timestamp of Windows executable files.
T1083,USBferry can detect the victim's file or folder list.
T1083,Metamorfo has searched the Program Files directories for specific folders and has searched for strings related to its mutexes.
T1083,Aria-body has the ability to gather metadata from a file and to search for file and directory names.
T1083,Ramsay can collect directory and file lists.
T1083,SDBbot has the ability to get directory listings or drive information on a compromised host.
T1083,WindTail has the ability to enumerate the users home directory and the path to its own application bundle.
T1083,"TajMahal has the ability to index files from drives, user profiles, and removable drives."
T1083,down_new has the ability to list the directories on a compromised host.
T1083,Avenger has the ability to browse files in directories such as Program Files and the Desktop.
T1083,Skidmap has checked for the existence of specific files including /usr/sbin/setenforce and  /etc/selinux/config.
T1083,It also has the ability to monitor the cryptocurrency miner file and process.
T1083,TSCookie has the ability to discover drive information on the infected host.
T1083,BackConfig has the ability to identify folders and files related to previous infections.
T1083,"GoldenSpy has included a program ""ExeProtector"", which monitors for the existence of GoldenSpy on the infected system and redownloads if necessary."
T1083,StrongPity can parse the hard drive on a compromised host to identify specific file extensions.
T1083,REvil has the ability to identify specific files and directories that are not to be encrypted.
T1083,Dacls can scan directories on a compromised host.
T1083,Cryptoistic can scan a directory to identify files for deletion.
T1083,Trojan.Karagany can enumerate files and directories on a compromised host.
T1083,MiniDuke can enumerate local drives.
T1083,FatDuke can enumerate directories on target machines.
T1083,SoreFang has the ability to list directories.
T1083,"CookieMiner has looked for files in the user's home directory with ""wallet"" in their name using find."
T1083,"BLINDINGCAN can search, read, write, move, and execute files."
T1083,KGH_SPY can enumerate files and directories on a compromised host.
T1083,SLOTHFULMEDIA can enumerate files and directories.
T1083,Bazar can enumerate the victim's desktop.
T1083,NotPetya searches for files ending with dozens of different file extensions prior to encryption.
T1083,DropBook can collect the names of all files and folders in the Program Files directories.
T1083,Stuxnet uses a driver to scan for specific filesystem driver objects.
T1083,Industroyer’s data wiper component enumerates specific files on all the Windows drives.
T1083,SUNBURST had commands to enumerate files and directories.
T1083,NETWIRE has the ability to search for files on the compromised host.
T1083,BlackMould has the ability to find files on the targeted system.
T1083,SUNSPOT enumerated the Orion software Visual Studio solution directory path.
T1083,Dtrack can list files on available disk volumes.
T1083,Caterpillar WebShell can search for files in directories.
T1083,Conti can discover files on a local system.
T1083,LookBack can retrieve file listings from the victim machine.
T1083,TAINTEDSCRIBE can use DirectoryList to enumerate files in a specified directory.
T1083,"Penquin can use the command code do_vslist to send file names, size, and status to C2."
T1083,Ebury can list directory entries.
T1083,MegaCortex can parse the available drives and directories to determine which files to encrypt.
T1083,Kinsing has used the find command to search for specific files.
T1083,Doki has resolved the path of a process PID to use as a script argument.
T1083,"Webshell has the ability to list files and file characteristics including extension, size, ownership, and permissions."
T1083,Clop has searched folders and subfolders for files to encrypt.
T1083,Cobalt Strike can explore files on a compromised system.
T1083,Bisonal can retrieve a file list of a specified folder.
T1083,SombRAT can execute enum to enumerate files in storage on a compromised system.
T1083,Bandook has a command to list files on a system.
T1083,DEATHRANSOM can use loop operations to enumerate directories on a compromised host.
T1083,FIVEHANDS has the ability to enumerate files on a compromised host in order to encrypt files with specific extensions.
T1083,"AppleSeed has the ability to search for .txt, .ppt, .hwp, .pdf, and .doc files in specified directories."
T1083,Cuba can enumerate files by using a variety of functions.
T1083,FYAnti can search the C:\Windows\Microsoft.NET\ directory for files of a specified size.
T1083,SideTwist has the ability to search for specific files.
T1083,Nebulae can list files and directories on a compromised host.
T1083,RainyDay can use a file exfiltration tool to collect recently changed files with specific extensions.
T1083,Babuk has the ability to enumerate files on a targeted system.
T1083,BADFLICK has searched for files on the infected host.
T1083,Peppy can identify specific files for exfiltration.
T1083,Siloscape searches for the Kubernetes config file and other related files using a regular expression.
T1083,ObliqueRAT has the ability to recursively enumerate files on an infected endpoint.
T1083,"OSX/Shlayer uses the command appDir=""$"" and $"" to construct installation paths."
T1083,WastedLocker can enumerate files and directories just prior to encryption.
T1083,Lokibot can search for specific files on an infected host.
T1083,Turian can search for specific files and list directories.
T1083,"MarkiRAT can look for files carrying specific extensions such as: .rtf, .doc, .docx, .xls, .xlsx, .ppt, .pptx, .pps, .ppsx, .txt, .gpg, .pkr, .kdbx, .key, and .jpb."
T1083,"BoxCaon has searched for files on the system, such as documents located in the desktop folder."
T1083,QakBot can identify whether it has been run previously on a host by checking for a specified folder.
T1083,BLUELIGHT can enumerate files and collect associated metadata.
T1083,BoomBox can search for specific files and directories on a machine.
T1083,KillDisk has used the FindNextFile command as part of its file deletion process.
T1083,GrimAgent has the ability to enumerate files and directories on a compromised host.
T1083,Taidoor can search for specific files.
T1083,Avaddon has searched for specific files prior to encryption.
T1083,"Shamoon attempts to access the ADMIN$, C$\Windows, D$\Windows, and E$\Windows shares on the victim with its current privileges."
T1083,A Patchwork payload has searched all fixed drives on the victim for files matching a specified list of extensions.
T1083,"Magic Hound malware can list a victim's logical drives and the type, as well the total/free space of the fixed devices."
T1083,Other malware can list a directory's contents.
T1083,"APT28 has used Forfiles to locate PDF, Excel, and Word documents during collection."
T1083,The group also searched a compromised DCCC computer for specific terms.
T1083,APT3 has a tool that looks for files and directories on the local file system.
T1083,"BRONZE BUTLER has collected a list of files from the victim and uploaded it to its C2 server, and then created a new list of specific files to steal."
T1083,"Turla surveys a system upon check-in to discover files in specific locations on the hard disk %TEMP% directory, the current user's desktop, the Program Files directory, and Recent."
T1083,Turla RPC backdoors have also searched for files matching the lPH*.dll pattern.
T1083,Sowbug identified and extracted all Word documents on a server by using a command containing * .doc and *.docx.
T1083,The actors also searched for documents based on a specific date range and attempted to identify all installed software on a victim.
T1083,Leafminer used a tool called MailSniper to search for files on the desktop and another utility called Sobolsoft to extract attachments from EML files.
T1083,APT18 can list files information for specific directories.
T1083,Dragonfly 2.0 used a batch script to gather folder and file names from victim hosts.
T1083,Ke3chang uses command-line interaction to search files and directories.
T1083,Honeybee's service-based DLL implant traverses the FTP server’s directories looking for files with keyword matches for computer names or certain keywords.
T1083,Several Lazarus Group malware samples use a common function to identify target files by their extension.
T1083,"Lazarus Group malware families can also enumerate files and directories, including a Destover-like variant that lists files and gathers information for all drives."
T1083,Dark Caracal collected file listings of all default Windows directories.
T1083,"admin@338 actors used the following commands after exploiting a machine with LOWBALL malware to obtain information about files and directories: dir c:\ >> %temp%\download dir ""c:\Documents and Settings"" >> %temp%\download dir ""c:\Program Files\"" >> %temp%\download dir d:\ >> %temp%\download Dust Storm has used Android backdoors capable of enumerating specific files on the infected devices."
T1083,"MuddyWater has used malware that checked if the ProgramData folder had folders or files with the keywords ""Kasper,"" ""Panda,"" or ""ESET."""
T1083,APT32's backdoor possesses the capability to list files and directories on a machine.
T1083,Kimsuky has the ability to enumerate all the drives on an infected system.
T1083,"APT41 has executed file /bin/pwd on exploited victims, perhaps to return architecture related information."
T1083,Inception used a file listing plugin to collect information about file and directories both on local and remote drives.
T1083,Tropic Trooper has monitored files' modified time.
